"(34, 1.0)","(50, 1.0)","(105, 1.0)","(141, 1.0)","(143, 1.0)","(146, 1.0)","(172, 1.0)","(210, 1.0)","(236, 1.0)","(240, 1.0)","(270, 1.0)","(277, 1.0)","(281, 1.0)","(287, 1.0)","(291, 1.0)"
"(25, 1.0)","(46, 1.0)","(62, 1.0)","(100, 1.0)","(130, 1.0)","(166, 1.0)","(173, 1.0)","(195, 1.0)","(235, 1.0)","(237, 1.0)","(263, 1.0)","(282, 1.0)","(283, 1.0)","(284, 1.0)","(285, 1.0)"
"(3, 1.0)","(10, 1.0)","(15, 1.0)","(20, 1.0)","(26, 1.0)","(31, 1.0)","(40, 1.0)","(51, 1.0)","(57, 1.0)","(58, 1.0)","(67, 1.0)","(68, 1.0)","(70, 1.0)","(72, 1.0)","(76, 1.0)"
"(96, 1.0000000000000002)","(223, 1.0000000000000002)","(338, 1.0000000000000002)","(343, 1.0000000000000002)","(357, 1.0000000000000002)","(373, 1.0000000000000002)","(422, 1.0000000000000002)","(479, 1.0000000000000002)","(492, 1.0000000000000002)","(519, 1.0000000000000002)","(557, 1.0000000000000002)","(573, 1.0000000000000002)","(655, 1.0000000000000002)","(670, 1.0000000000000002)","(677, 1.0000000000000002)"
"(1367, 1.0)","(1741, 1.0)","(2477, 1.0)","(2618, 1.0)","(4646, 1.0)","(4728, 1.0)","(5787, 1.0)","(9127, 1.0)","(10181, 1.0)","(110, 0.8660254037844388)","(138, 0.8660254037844388)","(159, 0.8660254037844388)","(504, 0.8660254037844388)","(786, 0.8660254037844388)","(959, 0.8660254037844388)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(71, 1.0)","(529, 1.0)","(666, 1.0)","(714, 1.0)","(771, 1.0)","(777, 1.0)","(792, 1.0)","(803, 1.0)","(826, 1.0)","(834, 1.0)","(902, 1.0)","(912, 1.0)","(969, 1.0)","(985, 1.0)","(1012, 1.0)"
"(139, 1.0)","(161, 1.0)","(329, 1.0)","(524, 1.0)","(2263, 1.0)","(2480, 1.0)","(4036, 1.0)","(4395, 1.0)","(5018, 1.0)","(5472, 1.0)","(5829, 1.0)","(6162, 1.0)","(6209, 1.0)","(6588, 1.0)","(6820, 1.0)"
"(3, 1.0)","(10, 1.0)","(15, 1.0)","(20, 1.0)","(26, 1.0)","(31, 1.0)","(40, 1.0)","(51, 1.0)","(57, 1.0)","(58, 1.0)","(67, 1.0)","(68, 1.0)","(70, 1.0)","(72, 1.0)","(76, 1.0)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(543, 1.0)","(1048, 1.0)","(1287, 1.0)","(2182, 1.0)","(2472, 1.0)","(2483, 1.0)","(2652, 1.0)","(2978, 1.0)","(3047, 1.0)","(3509, 1.0)","(3543, 1.0)","(4037, 1.0)","(4097, 1.0)","(4438, 1.0)","(4499, 1.0)"
"(92, 0.9999999999999998)","(165, 0.9999999999999998)","(251, 0.9999999999999998)","(399, 0.9999999999999998)","(542, 0.9999999999999998)","(561, 0.9999999999999998)","(579, 0.9999999999999998)","(603, 0.9999999999999998)","(617, 0.9999999999999998)","(708, 0.9999999999999998)","(973, 0.9999999999999998)","(974, 0.9999999999999998)","(984, 0.9999999999999998)","(1123, 0.9999999999999998)","(1190, 0.9999999999999998)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(2486, 1.0)","(2994, 1.0)","(3217, 1.0)","(3887, 1.0)","(3920, 1.0)","(3989, 1.0)","(4804, 1.0)","(6311, 1.0)","(6312, 1.0)","(6350, 1.0)","(6357, 1.0)","(6658, 1.0)","(6947, 1.0)","(6957, 1.0)","(7220, 1.0)"
"(381, 1.0)","(553, 1.0)","(719, 1.0)","(1161, 1.0)","(1361, 1.0)","(1384, 1.0)","(1541, 1.0)","(1611, 1.0)","(1676, 1.0)","(1677, 1.0)","(1908, 1.0)","(1910, 1.0)","(2311, 1.0)","(2487, 1.0)","(3212, 1.0)"
"(22, 1.0)","(36, 1.0)","(55, 1.0)","(64, 1.0)","(73, 1.0)","(74, 1.0)","(75, 1.0)","(101, 1.0)","(122, 1.0)","(131, 1.0)","(148, 1.0)","(150, 1.0)","(175, 1.0)","(184, 1.0)","(203, 1.0)"
"(142, 1.0000000000000002)","(157, 1.0000000000000002)","(158, 1.0000000000000002)","(167, 1.0000000000000002)","(185, 1.0000000000000002)","(856, 1.0000000000000002)","(986, 1.0000000000000002)","(987, 1.0000000000000002)","(1113, 1.0000000000000002)","(1200, 1.0000000000000002)","(1249, 1.0000000000000002)","(1286, 1.0000000000000002)","(1417, 1.0000000000000002)","(1446, 1.0000000000000002)","(1966, 1.0000000000000002)"
"(5, 1.0)","(16, 1.0)","(19, 1.0)","(23, 1.0)","(24, 1.0)","(28, 1.0)","(29, 1.0)","(32, 1.0)","(37, 1.0)","(41, 1.0)","(54, 1.0)","(82, 1.0)","(84, 1.0)","(85, 1.0)","(93, 1.0)"
"(2491, 1.0)","(4440, 1.0)","(5035, 1.0)","(1339, 0.8944271909999159)","(2436, 0.8944271909999159)","(7265, 0.8944271909999159)","(8332, 0.8944271909999159)","(9911, 0.8944271909999159)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)"
"(3, 1.0)","(10, 1.0)","(15, 1.0)","(20, 1.0)","(26, 1.0)","(31, 1.0)","(40, 1.0)","(51, 1.0)","(57, 1.0)","(58, 1.0)","(67, 1.0)","(68, 1.0)","(70, 1.0)","(72, 1.0)","(76, 1.0)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(3, 1.0)","(10, 1.0)","(15, 1.0)","(20, 1.0)","(26, 1.0)","(31, 1.0)","(40, 1.0)","(51, 1.0)","(57, 1.0)","(58, 1.0)","(67, 1.0)","(68, 1.0)","(70, 1.0)","(72, 1.0)","(76, 1.0)"
"(128, 1.0)","(180, 1.0)","(347, 1.0)","(382, 1.0)","(484, 1.0)","(506, 1.0)","(507, 1.0)","(508, 1.0)","(590, 1.0)","(602, 1.0)","(675, 1.0)","(769, 1.0)","(793, 1.0)","(827, 1.0)","(855, 1.0)"
"(2497, 0.9999999999999999)","(4554, 0.9999999999999999)","(9203, 0.9999999999999999)","(10572, 0.9999999999999999)","(128, 0.8944271909999159)","(180, 0.8944271909999159)","(347, 0.8944271909999159)","(382, 0.8944271909999159)","(484, 0.8944271909999159)","(506, 0.8944271909999159)","(507, 0.8944271909999159)","(508, 0.8944271909999159)","(590, 0.8944271909999159)","(602, 0.8944271909999159)","(675, 0.8944271909999159)"
"(5, 1.0)","(16, 1.0)","(19, 1.0)","(23, 1.0)","(24, 1.0)","(28, 1.0)","(29, 1.0)","(32, 1.0)","(37, 1.0)","(41, 1.0)","(54, 1.0)","(82, 1.0)","(84, 1.0)","(85, 1.0)","(93, 1.0)"
"(1, 1.0000000000000002)","(4, 1.0000000000000002)","(11, 1.0000000000000002)","(12, 1.0000000000000002)","(13, 1.0000000000000002)","(33, 1.0000000000000002)","(35, 1.0000000000000002)","(38, 1.0000000000000002)","(39, 1.0000000000000002)","(42, 1.0000000000000002)","(45, 1.0000000000000002)","(52, 1.0000000000000002)","(53, 1.0000000000000002)","(66, 1.0000000000000002)","(69, 1.0000000000000002)"
"(25, 1.0)","(46, 1.0)","(62, 1.0)","(100, 1.0)","(130, 1.0)","(166, 1.0)","(173, 1.0)","(195, 1.0)","(235, 1.0)","(237, 1.0)","(263, 1.0)","(282, 1.0)","(283, 1.0)","(284, 1.0)","(285, 1.0)"
"(88, 1.0000000000000002)","(95, 1.0000000000000002)","(125, 1.0000000000000002)","(168, 1.0000000000000002)","(200, 1.0000000000000002)","(219, 1.0000000000000002)","(233, 1.0000000000000002)","(239, 1.0000000000000002)","(274, 1.0000000000000002)","(288, 1.0000000000000002)","(290, 1.0000000000000002)","(305, 1.0000000000000002)","(318, 1.0000000000000002)","(333, 1.0000000000000002)","(340, 1.0000000000000002)"
"(3, 1.0)","(10, 1.0)","(15, 1.0)","(20, 1.0)","(26, 1.0)","(31, 1.0)","(40, 1.0)","(51, 1.0)","(57, 1.0)","(58, 1.0)","(67, 1.0)","(68, 1.0)","(70, 1.0)","(72, 1.0)","(76, 1.0)"
"(110, 1.0000000000000002)","(138, 1.0000000000000002)","(159, 1.0000000000000002)","(504, 1.0000000000000002)","(786, 1.0000000000000002)","(959, 1.0000000000000002)","(983, 1.0000000000000002)","(1053, 1.0000000000000002)","(1295, 1.0000000000000002)","(1359, 1.0000000000000002)","(1362, 1.0000000000000002)","(1641, 1.0000000000000002)","(1804, 1.0000000000000002)","(2012, 1.0000000000000002)","(2160, 1.0000000000000002)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(1408, 1.0000000000000002)","(2309, 1.0000000000000002)","(2506, 1.0000000000000002)","(2990, 1.0000000000000002)","(3145, 1.0000000000000002)","(3532, 1.0000000000000002)","(3533, 1.0000000000000002)","(3822, 1.0000000000000002)","(4225, 1.0000000000000002)","(5034, 1.0000000000000002)","(6083, 1.0000000000000002)","(6127, 1.0000000000000002)","(6225, 1.0000000000000002)","(6447, 1.0000000000000002)","(6515, 1.0000000000000002)"
"(25, 1.0)","(46, 1.0)","(62, 1.0)","(100, 1.0)","(130, 1.0)","(166, 1.0)","(173, 1.0)","(195, 1.0)","(235, 1.0)","(237, 1.0)","(263, 1.0)","(282, 1.0)","(283, 1.0)","(284, 1.0)","(285, 1.0)"
"(25, 1.0)","(46, 1.0)","(62, 1.0)","(100, 1.0)","(130, 1.0)","(166, 1.0)","(173, 1.0)","(195, 1.0)","(235, 1.0)","(237, 1.0)","(263, 1.0)","(282, 1.0)","(283, 1.0)","(284, 1.0)","(285, 1.0)"
"(1101, 1.0)","(2297, 1.0)","(2509, 1.0)","(3682, 1.0)","(4032, 1.0)","(7437, 1.0)","(8214, 1.0)","(9200, 1.0)","(9993, 1.0)","(156, 0.8660254037844388)","(431, 0.8660254037844388)","(439, 0.8660254037844388)","(536, 0.8660254037844388)","(692, 0.8660254037844388)","(715, 0.8660254037844388)"
"(151, 1.0000000000000002)","(249, 1.0000000000000002)","(255, 1.0000000000000002)","(257, 1.0000000000000002)","(587, 1.0000000000000002)","(749, 1.0000000000000002)","(872, 1.0000000000000002)","(966, 1.0000000000000002)","(1229, 1.0000000000000002)","(1254, 1.0000000000000002)","(1375, 1.0000000000000002)","(1376, 1.0000000000000002)","(1978, 1.0000000000000002)","(2404, 1.0000000000000002)","(2408, 1.0000000000000002)"
"(59, 1.0)","(330, 1.0)","(1193, 1.0)","(1194, 1.0)","(1484, 1.0)","(1985, 1.0)","(2003, 1.0)","(2427, 1.0)","(2430, 1.0)","(2511, 1.0)","(2692, 1.0)","(2760, 1.0)","(3094, 1.0)","(3315, 1.0)","(3331, 1.0)"
"(7, 1.0000000000000002)","(9, 1.0000000000000002)","(14, 1.0000000000000002)","(21, 1.0000000000000002)","(30, 1.0000000000000002)","(44, 1.0000000000000002)","(47, 1.0000000000000002)","(83, 1.0000000000000002)","(97, 1.0000000000000002)","(102, 1.0000000000000002)","(121, 1.0000000000000002)","(177, 1.0000000000000002)","(178, 1.0000000000000002)","(182, 1.0000000000000002)","(183, 1.0000000000000002)"
"(1, 1.0000000000000002)","(4, 1.0000000000000002)","(11, 1.0000000000000002)","(12, 1.0000000000000002)","(13, 1.0000000000000002)","(33, 1.0000000000000002)","(35, 1.0000000000000002)","(38, 1.0000000000000002)","(39, 1.0000000000000002)","(42, 1.0000000000000002)","(45, 1.0000000000000002)","(52, 1.0000000000000002)","(53, 1.0000000000000002)","(66, 1.0000000000000002)","(69, 1.0000000000000002)"
"(56, 0.9999999999999999)","(86, 0.9999999999999999)","(94, 0.9999999999999999)","(123, 0.9999999999999999)","(179, 0.9999999999999999)","(181, 0.9999999999999999)","(228, 0.9999999999999999)","(241, 0.9999999999999999)","(308, 0.9999999999999999)","(326, 0.9999999999999999)","(335, 0.9999999999999999)","(362, 0.9999999999999999)","(369, 0.9999999999999999)","(387, 0.9999999999999999)","(406, 0.9999999999999999)"
"(1, 1.0000000000000002)","(4, 1.0000000000000002)","(11, 1.0000000000000002)","(12, 1.0000000000000002)","(13, 1.0000000000000002)","(33, 1.0000000000000002)","(35, 1.0000000000000002)","(38, 1.0000000000000002)","(39, 1.0000000000000002)","(42, 1.0000000000000002)","(45, 1.0000000000000002)","(52, 1.0000000000000002)","(53, 1.0000000000000002)","(66, 1.0000000000000002)","(69, 1.0000000000000002)"
"(156, 1.0000000000000002)","(536, 1.0000000000000002)","(692, 1.0000000000000002)","(773, 1.0000000000000002)","(995, 1.0000000000000002)","(1089, 1.0000000000000002)","(1363, 1.0000000000000002)","(1364, 1.0000000000000002)","(1423, 1.0000000000000002)","(1471, 1.0000000000000002)","(1647, 1.0000000000000002)","(1694, 1.0000000000000002)","(1697, 1.0000000000000002)","(1740, 1.0000000000000002)","(1769, 1.0000000000000002)"
"(34, 1.0)","(50, 1.0)","(105, 1.0)","(141, 1.0)","(143, 1.0)","(146, 1.0)","(172, 1.0)","(210, 1.0)","(236, 1.0)","(240, 1.0)","(270, 1.0)","(277, 1.0)","(281, 1.0)","(287, 1.0)","(291, 1.0)"
"(1, 1.0000000000000002)","(4, 1.0000000000000002)","(11, 1.0000000000000002)","(12, 1.0000000000000002)","(13, 1.0000000000000002)","(33, 1.0000000000000002)","(35, 1.0000000000000002)","(38, 1.0000000000000002)","(39, 1.0000000000000002)","(42, 1.0000000000000002)","(45, 1.0000000000000002)","(52, 1.0000000000000002)","(53, 1.0000000000000002)","(66, 1.0000000000000002)","(69, 1.0000000000000002)"
"(22, 1.0)","(36, 1.0)","(55, 1.0)","(64, 1.0)","(73, 1.0)","(74, 1.0)","(75, 1.0)","(101, 1.0)","(122, 1.0)","(131, 1.0)","(148, 1.0)","(150, 1.0)","(175, 1.0)","(184, 1.0)","(203, 1.0)"
"(34, 1.0)","(50, 1.0)","(105, 1.0)","(141, 1.0)","(143, 1.0)","(146, 1.0)","(172, 1.0)","(210, 1.0)","(236, 1.0)","(240, 1.0)","(270, 1.0)","(277, 1.0)","(281, 1.0)","(287, 1.0)","(291, 1.0)"
"(88, 1.0000000000000002)","(95, 1.0000000000000002)","(125, 1.0000000000000002)","(168, 1.0000000000000002)","(200, 1.0000000000000002)","(219, 1.0000000000000002)","(233, 1.0000000000000002)","(239, 1.0000000000000002)","(274, 1.0000000000000002)","(288, 1.0000000000000002)","(290, 1.0000000000000002)","(305, 1.0000000000000002)","(318, 1.0000000000000002)","(333, 1.0000000000000002)","(340, 1.0000000000000002)"
"(7, 1.0000000000000002)","(9, 1.0000000000000002)","(14, 1.0000000000000002)","(21, 1.0000000000000002)","(30, 1.0000000000000002)","(44, 1.0000000000000002)","(47, 1.0000000000000002)","(83, 1.0000000000000002)","(97, 1.0000000000000002)","(102, 1.0000000000000002)","(121, 1.0000000000000002)","(177, 1.0000000000000002)","(178, 1.0000000000000002)","(182, 1.0000000000000002)","(183, 1.0000000000000002)"
"(5, 1.0)","(16, 1.0)","(19, 1.0)","(23, 1.0)","(24, 1.0)","(28, 1.0)","(29, 1.0)","(32, 1.0)","(37, 1.0)","(41, 1.0)","(54, 1.0)","(82, 1.0)","(84, 1.0)","(85, 1.0)","(93, 1.0)"
"(56, 0.9999999999999999)","(86, 0.9999999999999999)","(94, 0.9999999999999999)","(123, 0.9999999999999999)","(179, 0.9999999999999999)","(181, 0.9999999999999999)","(228, 0.9999999999999999)","(241, 0.9999999999999999)","(308, 0.9999999999999999)","(326, 0.9999999999999999)","(335, 0.9999999999999999)","(362, 0.9999999999999999)","(369, 0.9999999999999999)","(387, 0.9999999999999999)","(406, 0.9999999999999999)"
"(18, 1.0)","(43, 1.0)","(124, 1.0)","(147, 1.0)","(247, 1.0)","(261, 1.0)","(310, 1.0)","(359, 1.0)","(380, 1.0)","(383, 1.0)","(386, 1.0)","(489, 1.0)","(500, 1.0)","(515, 1.0)","(586, 1.0)"
"(56, 0.9999999999999999)","(86, 0.9999999999999999)","(94, 0.9999999999999999)","(123, 0.9999999999999999)","(179, 0.9999999999999999)","(181, 0.9999999999999999)","(228, 0.9999999999999999)","(241, 0.9999999999999999)","(308, 0.9999999999999999)","(326, 0.9999999999999999)","(335, 0.9999999999999999)","(362, 0.9999999999999999)","(369, 0.9999999999999999)","(387, 0.9999999999999999)","(406, 0.9999999999999999)"
"(541, 1.0)","(1040, 1.0)","(1114, 1.0)","(1536, 1.0)","(2054, 1.0)","(2171, 1.0)","(2527, 1.0)","(2547, 1.0)","(2592, 1.0)","(2886, 1.0)","(3177, 1.0)","(3178, 1.0)","(3282, 1.0)","(3391, 1.0)","(3474, 1.0)"
"(6, 1.0000000000000002)","(91, 1.0000000000000002)","(160, 1.0000000000000002)","(234, 1.0000000000000002)","(260, 1.0000000000000002)","(276, 1.0000000000000002)","(401, 1.0000000000000002)","(434, 1.0000000000000002)","(471, 1.0000000000000002)","(633, 1.0000000000000002)","(775, 1.0000000000000002)","(797, 1.0000000000000002)","(886, 1.0000000000000002)","(970, 1.0000000000000002)","(1009, 1.0000000000000002)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(5, 1.0)","(16, 1.0)","(19, 1.0)","(23, 1.0)","(24, 1.0)","(28, 1.0)","(29, 1.0)","(32, 1.0)","(37, 1.0)","(41, 1.0)","(54, 1.0)","(82, 1.0)","(84, 1.0)","(85, 1.0)","(93, 1.0)"
"(34, 1.0)","(50, 1.0)","(105, 1.0)","(141, 1.0)","(143, 1.0)","(146, 1.0)","(172, 1.0)","(210, 1.0)","(236, 1.0)","(240, 1.0)","(270, 1.0)","(277, 1.0)","(281, 1.0)","(287, 1.0)","(291, 1.0)"
"(1788, 1.0)","(1887, 1.0)","(2024, 1.0)","(2025, 1.0)","(2403, 1.0)","(2532, 1.0)","(2624, 1.0)","(3074, 1.0)","(3560, 1.0)","(3609, 1.0)","(4508, 1.0)","(4592, 1.0)","(4695, 1.0)","(6205, 1.0)","(6379, 1.0)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(8, 1.0000000000000002)","(337, 1.0000000000000002)","(398, 1.0000000000000002)","(578, 1.0000000000000002)","(805, 1.0000000000000002)","(831, 1.0000000000000002)","(1099, 1.0000000000000002)","(1105, 1.0000000000000002)","(1128, 1.0000000000000002)","(1166, 1.0000000000000002)","(1264, 1.0000000000000002)","(1426, 1.0000000000000002)","(1440, 1.0000000000000002)","(1448, 1.0000000000000002)","(1450, 1.0000000000000002)"
"(56, 0.9999999999999999)","(86, 0.9999999999999999)","(94, 0.9999999999999999)","(123, 0.9999999999999999)","(179, 0.9999999999999999)","(181, 0.9999999999999999)","(228, 0.9999999999999999)","(241, 0.9999999999999999)","(308, 0.9999999999999999)","(326, 0.9999999999999999)","(335, 0.9999999999999999)","(362, 0.9999999999999999)","(369, 0.9999999999999999)","(387, 0.9999999999999999)","(406, 0.9999999999999999)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(34, 1.0)","(50, 1.0)","(105, 1.0)","(141, 1.0)","(143, 1.0)","(146, 1.0)","(172, 1.0)","(210, 1.0)","(236, 1.0)","(240, 1.0)","(270, 1.0)","(277, 1.0)","(281, 1.0)","(287, 1.0)","(291, 1.0)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(22, 1.0)","(36, 1.0)","(55, 1.0)","(64, 1.0)","(73, 1.0)","(74, 1.0)","(75, 1.0)","(101, 1.0)","(122, 1.0)","(131, 1.0)","(148, 1.0)","(150, 1.0)","(175, 1.0)","(184, 1.0)","(203, 1.0)"
"(17, 1.0)","(60, 1.0)","(63, 1.0)","(65, 1.0)","(144, 1.0)","(153, 1.0)","(155, 1.0)","(174, 1.0)","(193, 1.0)","(215, 1.0)","(349, 1.0)","(365, 1.0)","(463, 1.0)","(516, 1.0)","(644, 1.0)"
"(56, 0.9999999999999999)","(86, 0.9999999999999999)","(94, 0.9999999999999999)","(123, 0.9999999999999999)","(179, 0.9999999999999999)","(181, 0.9999999999999999)","(228, 0.9999999999999999)","(241, 0.9999999999999999)","(308, 0.9999999999999999)","(326, 0.9999999999999999)","(335, 0.9999999999999999)","(362, 0.9999999999999999)","(369, 0.9999999999999999)","(387, 0.9999999999999999)","(406, 0.9999999999999999)"
"(3, 1.0)","(10, 1.0)","(15, 1.0)","(20, 1.0)","(26, 1.0)","(31, 1.0)","(40, 1.0)","(51, 1.0)","(57, 1.0)","(58, 1.0)","(67, 1.0)","(68, 1.0)","(70, 1.0)","(72, 1.0)","(76, 1.0)"
"(2543, 1.0000000000000002)","(3949, 1.0000000000000002)","(9114, 1.0000000000000002)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)","(1, 0.0)"
"(5, 1.0)","(16, 1.0)","(19, 1.0)","(23, 1.0)","(24, 1.0)","(28, 1.0)","(29, 1.0)","(32, 1.0)","(37, 1.0)","(41, 1.0)","(54, 1.0)","(82, 1.0)","(84, 1.0)","(85, 1.0)","(93, 1.0)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(56, 0.9999999999999999)","(86, 0.9999999999999999)","(94, 0.9999999999999999)","(123, 0.9999999999999999)","(179, 0.9999999999999999)","(181, 0.9999999999999999)","(228, 0.9999999999999999)","(241, 0.9999999999999999)","(308, 0.9999999999999999)","(326, 0.9999999999999999)","(335, 0.9999999999999999)","(362, 0.9999999999999999)","(369, 0.9999999999999999)","(387, 0.9999999999999999)","(406, 0.9999999999999999)"
"(541, 1.0)","(1040, 1.0)","(1114, 1.0)","(1536, 1.0)","(2054, 1.0)","(2171, 1.0)","(2527, 1.0)","(2547, 1.0)","(2592, 1.0)","(2886, 1.0)","(3177, 1.0)","(3178, 1.0)","(3282, 1.0)","(3391, 1.0)","(3474, 1.0)"
"(96, 1.0000000000000002)","(223, 1.0000000000000002)","(338, 1.0000000000000002)","(343, 1.0000000000000002)","(357, 1.0000000000000002)","(373, 1.0000000000000002)","(422, 1.0000000000000002)","(479, 1.0000000000000002)","(492, 1.0000000000000002)","(519, 1.0000000000000002)","(557, 1.0000000000000002)","(573, 1.0000000000000002)","(655, 1.0000000000000002)","(670, 1.0000000000000002)","(677, 1.0000000000000002)"
"(96, 1.0000000000000002)","(223, 1.0000000000000002)","(338, 1.0000000000000002)","(343, 1.0000000000000002)","(357, 1.0000000000000002)","(373, 1.0000000000000002)","(422, 1.0000000000000002)","(479, 1.0000000000000002)","(492, 1.0000000000000002)","(519, 1.0000000000000002)","(557, 1.0000000000000002)","(573, 1.0000000000000002)","(655, 1.0000000000000002)","(670, 1.0000000000000002)","(677, 1.0000000000000002)"
"(5, 1.0)","(16, 1.0)","(19, 1.0)","(23, 1.0)","(24, 1.0)","(28, 1.0)","(29, 1.0)","(32, 1.0)","(37, 1.0)","(41, 1.0)","(54, 1.0)","(82, 1.0)","(84, 1.0)","(85, 1.0)","(93, 1.0)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(87, 1.0)","(89, 1.0)","(262, 1.0)","(294, 1.0)","(629, 1.0)","(682, 1.0)","(707, 1.0)","(760, 1.0)","(1000, 1.0)","(1111, 1.0)","(1112, 1.0)","(1115, 1.0)","(1175, 1.0)","(1176, 1.0)","(1219, 1.0)"
"(3, 1.0)","(10, 1.0)","(15, 1.0)","(20, 1.0)","(26, 1.0)","(31, 1.0)","(40, 1.0)","(51, 1.0)","(57, 1.0)","(58, 1.0)","(67, 1.0)","(68, 1.0)","(70, 1.0)","(72, 1.0)","(76, 1.0)"
"(22, 1.0)","(36, 1.0)","(55, 1.0)","(64, 1.0)","(73, 1.0)","(74, 1.0)","(75, 1.0)","(101, 1.0)","(122, 1.0)","(131, 1.0)","(148, 1.0)","(150, 1.0)","(175, 1.0)","(184, 1.0)","(203, 1.0)"
"(22, 1.0)","(36, 1.0)","(55, 1.0)","(64, 1.0)","(73, 1.0)","(74, 1.0)","(75, 1.0)","(101, 1.0)","(122, 1.0)","(131, 1.0)","(148, 1.0)","(150, 1.0)","(175, 1.0)","(184, 1.0)","(203, 1.0)"
"(577, 1.0)","(1131, 1.0)","(1177, 1.0)","(1435, 1.0)","(1828, 1.0)","(2114, 1.0)","(2557, 1.0)","(2687, 1.0)","(3492, 1.0)","(3659, 1.0)","(4685, 1.0)","(5836, 1.0)","(7161, 1.0)","(7624, 1.0)","(7736, 1.0)"
